postsNum,followersNum,followingNum,hasLocation,AtUserNum,AtUserPostsNum,AtUserFollowerNum,AtUserFollowingNum,hashTagNum,hashTagPostsNum,likeNum
968,26000,318,1,3,272,1618,1659,0,0,1570
968,26000,318,1,2,2596,923700,542,4,0,3123
968,26000,318,1,0,0,0,0,3,0,1362
968,26000,318,1,0,0,0,0,3,0,1013
968,26000,318,1,0,0,0,0,2,0,1088
968,26000,318,1,1,197,761,759,3,0,3281
968,26000,318,1,12,2588,57770,5930,3,0,3278
968,26000,318,1,12,3475,193975,16705,3,0,4577
968,26000,318,1,6,791,1557,2254,3,0,3246
968,26000,318,1,1,64,1075,814,3,0,1780
968,26000,318,1,2,174,280738,260,3,0,3078
968,26000,318,0,0,0,0,0,3,0,1153
968,26000,318,1,3,0,0,0,2,0,1461
706,45100,218,1,12,11875,378687,4300,25,0,997
706,45100,218,1,9,13622,1111717,3528,5,0,996
706,45100,218,1,11,14068,829100,4634,15,0,1026
706,45100,218,1,9,6166,302797,2746,23,0,956
706,45100,218,1,5,4882,168885,1630,20,0,1817
706,45100,218,1,9,6465,202827,3209,25,0,873
706,45100,218,1,10,11286,442047,3427,26,0,1334
706,45100,218,1,1,1297,67100,257,22,0,1456
706,45100,218,1,11,4257,1730932,6642,19,0,1001
706,45100,218,1,6,3801,194547,3147,29,0,1559
706,45100,218,1,12,12001,427045,4446,29,0,951
706,45100,218,1,8,5692,461872,3061,28,0,1408
706,45100,218,1,9,13630,1234394,3363,23,0,997
706,45100,218,1,5,7444,113591,2329,23,0,1585
706,45100,218,1,9,6000,318837,3229,22,0,1710
706,45100,218,1,1,62,14600,5826,28,0,1463
706,45100,218,1,6,2409,185553,1735,25,0,1788
706,45100,218,1,12,10369,570138,5308,27,0,2431
706,45100,218,1,5,1593,235638,7082,23,0,639
706,45100,218,1,8,3774,263431,4220,28,0,892
706,45100,218,1,10,5096,238553,3840,30,0,515
706,45100,218,1,12,7038,350190,5053,28,0,927
706,45100,218,1,6,9447,880970,5202,29,0,844
706,45100,218,1,15,13057,483810,5712,28,0,1128
706,45100,218,1,10,8602,455005,5166,29,0,629
706,45100,218,1,14,13902,878438,7162,28,0,569
706,45100,218,1,9,9578,406001,10607,13,0,723
897,10400,1631,0,3,1643,14968,3498,2,0,528
897,10400,1631,0,2,746,4568,1867,2,0,529
897,10400,1631,0,2,746,4568,1867,2,0,412
897,10400,1631,0,4,1058,9375,6686,2,0,585
897,10400,1631,0,2,746,4568,1867,2,0,785
897,10400,1631,0,2,746,4568,1867,2,0,571
897,10400,1631,0,2,746,4568,1867,2,0,459
897,10400,1631,0,0,0,0,0,0,0,517
897,10400,1631,0,0,0,0,0,1,0,424
897,10400,1631,0,0,0,0,0,1,0,586
897,10400,1631,0,2,2097,78011000,1546,1,0,458
897,10400,1631,0,3,1255,115132,2058,1,0,370
897,10400,1631,0,0,0,0,0,1,0,583
897,10400,1631,0,0,0,0,0,1,0,335
897,10400,1631,0,0,0,0,0,1,0,823
897,10400,1631,0,1,320,599,559,1,0,252
897,10400,1631,0,0,0,0,0,1,0,299
897,10400,1631,0,1,9,1399,169,1,0,255
897,10400,1631,0,0,0,0,0,1,0,266
897,10400,1631,0,3,899,1720,2653,1,0,798
897,10400,1631,0,0,0,0,0,1,0,608
897,10400,1631,0,11,1799,10399,8386,1,0,438
897,10400,1631,0,0,0,0,0,1,0,651
371,7059,461,0,8,3023,26652,3143,30,0,264
371,7059,461,0,3,2222,38626,1271,30,0,469
371,7059,461,0,2,61,1218,437,30,0,449
371,7059,461,0,0,0,0,0,30,0,369
371,7059,461,0,5,872,26096,1948,30,0,587
371,7059,461,0,17,5238,151794,18430,30,0,741
371,7059,461,0,2,359,8877,1334,30,0,312
371,7059,461,0,19,5283,103777,9896,30,0,427
371,7059,461,0,11,2575,49118,4599,30,0,561
371,7059,461,0,4,1577,71343,1385,30,0,375
371,7059,461,0,5,2387,62214,2114,30,0,627
371,7059,461,0,10,4788,100457,4739,30,0,379
371,7059,461,0,5,1344,24817,1756,30,0,424
371,7059,461,1,12,3419,91753,4973,30,0,456
371,7059,461,1,4,1133,38719,1121,30,0,560
371,7059,461,0,0,0,0,0,30,0,391
371,7059,461,1,5,1107,23559,1917,30,0,437
371,7059,461,0,1,0,0,0,30,0,599
371,7059,461,0,13,11656,262864,6637,30,0,509
371,7059,461,0,8,4000,45228,3537,30,0,521
371,7059,461,0,2,272,8054,662,30,0,447
371,7059,461,0,5,2872,97503,1997,30,0,403
371,7059,461,0,2,491,7668,775,30,0,441
371,7059,461,0,6,4622,19058,6050,30,0,479
371,7059,461,0,19,5078,80829,9779,30,0,625
371,7059,461,0,9,5762,38190,6185,30,0,465
371,7059,461,0,6,1520,29814,4636,30,0,561
4928,967000,2265,0,4,5134,968614,2701,9,0,2100
4928,967000,2265,1,6,5742,969460,4367,9,0,4826
4928,967000,2265,1,3,3169,1186536,1619,10,0,2255
4928,967000,2265,1,5,6549,1016902,6019,9,0,2846
4928,967000,2265,1,3,9962,1935357,5211,14,0,4799
4928,967000,2265,1,5,10735,1962488,6705,11,0,2036
4928,967000,2265,1,1,4928,967000,2265,11,0,2785
4928,967000,2265,1,5,5144,967414,3248,8,0,5581
4928,967000,2265,1,8,16232,2950311,8896,13,0,3872
4928,967000,2265,1,11,12518,1940302,8351,11,0,5083
4928,967000,2265,1,11,5867,970780,7002,12,0,11373
4928,967000,2265,1,3,5835,1022085,3766,11,0,7056
4928,967000,2265,1,16,7362,976724,10151,14,0,7553
4928,967000,2265,1,4,5569,972777,3619,25,0,2749
4928,967000,2265,1,10,9525,970886,6153,13,0,7287
4928,967000,2265,1,2,5689,1082000,2266,11,0,3140
4928,967000,2265,0,8,6518,993490,8337,14,0,12250
4928,967000,2265,1,4,6912,1004427,6359,13,0,4451
4928,967000,2265,0,9,7008,1008516,5928,10,0,2370
4928,967000,2265,1,7,6996,970688,6857,9,0,4288
4928,967000,2265,1,4,5848,968872,3807,14,0,5935
4928,967000,2265,1,5,13097,1952799,6653,10,0,4212
4928,967000,2265,1,6,11454,1947552,7254,11,0,2883
4928,967000,2265,1,11,7181,982095,6877,9,0,8663
4928,967000,2265,1,7,5853,968928,4731,15,0,8186
4928,967000,2265,1,13,13008,984601,10261,9,0,11576
4928,967000,2265,1,3,5639,968560,2803,15,0,3872
335,11700,997,0,6,2551,179054,2131,2,0,550
335,11700,997,0,3,544,2516,1847,0,0,621
335,11700,997,0,0,0,0,0,1,0,381
335,11700,997,0,0,0,0,0,0,0,357
335,11700,997,0,1,0,0,0,0,0,495
335,11700,997,0,0,0,0,0,0,0,506
335,11700,997,0,3,980,2107,1963,0,0,525
335,11700,997,0,1,117,148,514,0,0,578
335,11700,997,0,2,3222,28297,788,0,0,455
335,11700,997,0,0,0,0,0,2,0,577
335,11700,997,0,1,856,918,1347,0,0,660
335,11700,997,0,1,4,98,485,0,0,620
335,11700,997,0,0,0,0,0,0,0,324
335,11700,997,0,0,0,0,0,0,0,367
335,11700,997,0,0,0,0,0,0,0,518
335,11700,997,0,7,11916,290803,3473,2,0,204
335,11700,997,0,0,0,0,0,2,0,361
335,11700,997,0,2,1194,3522,1423,0,0,462
335,11700,997,0,3,4065,2970,3666,0,0,1546
335,11700,997,0,0,0,0,0,0,0,463
335,11700,997,0,0,0,0,0,0,0,238
335,11700,997,0,1,86,709,601,0,0,646
335,11700,997,0,1,1648,575,428,0,0,456
335,11700,997,0,0,0,0,0,0,0,394
335,11700,997,0,0,0,0,0,0,0,374
335,11700,997,0,0,0,0,0,0,0,607
898,24800,315,0,0,0,0,0,1,0,201
898,24800,315,0,0,0,0,0,1,0,234
898,24800,315,0,0,0,0,0,1,0,273
898,24800,315,0,0,0,0,0,1,0,226
898,24800,315,0,1,63,1272,1038,1,0,425
898,24800,315,0,1,90,16100,4207,1,0,480
898,24800,315,0,0,0,0,0,1,0,223
898,24800,315,0,1,174,544,983,1,0,201
898,24800,315,0,0,0,0,0,1,0,315
898,24800,315,0,0,0,0,0,1,0,490
898,24800,315,0,0,0,0,0,1,0,353
898,24800,315,0,2,451,730,1136,1,0,319
898,24800,315,0,0,0,0,0,1,0,286
898,24800,315,0,0,0,0,0,1,0,388
898,24800,315,0,0,0,0,0,1,0,326
898,24800,315,0,0,0,0,0,1,0,260
898,24800,315,0,3,847,1267,1926,2,0,258
898,24800,315,0,0,0,0,0,1,0,296
898,24800,315,0,0,0,0,0,1,0,481
898,24800,315,0,0,0,0,0,1,0,559
898,24800,315,0,0,0,0,0,1,0,311
898,24800,315,0,0,0,0,0,1,0,222
898,24800,315,0,0,0,0,0,1,0,202
898,24800,315,0,0,0,0,0,1,0,161
898,24800,315,0,0,0,0,0,1,0,181
898,24800,315,0,0,0,0,0,1,0,297
898,24800,315,0,1,277,1947,891,1,0,213
128,3819,599,0,2,2386,241000,742,0,0,2127
128,3819,599,0,2,502,103819,636,5,0,154
128,3819,599,1,0,0,0,0,1,0,120
128,3819,599,0,9,12084,2111570,2017,0,0,268
128,3819,599,0,2,1017,138047,522,0,0,171
128,3819,599,0,0,0,0,0,0,0,110
128,3819,599,0,2,636,164,304,1,0,103
128,3819,599,0,0,0,0,0,1,0,75
128,3819,599,0,5,3876,9295,5236,2,0,116
128,3819,599,0,0,0,0,0,3,0,71
128,3819,599,0,0,0,0,0,2,0,147
128,3819,599,0,1,106,297,508,2,0,90
128,3819,599,0,1,491,8277,62,1,0,74
128,3819,599,0,1,1384,37400,2208,3,0,65
128,3819,599,0,0,0,0,0,0,0,58
128,3819,599,0,0,0,0,0,2,0,74
128,3819,599,0,0,0,0,0,2,0,45
128,3819,599,0,3,2184,9003819,888,6,0,122
128,3819,599,0,1,1392,28800,756,0,0,153
128,3819,599,0,0,0,0,0,0,0,62
128,3819,599,0,0,0,0,0,0,0,60
128,3819,599,0,1,6,73,29,2,0,77
128,3819,599,0,2,1857,1001491,308,0,0,47
128,3819,599,0,1,1523,1000000,133,0,0,76
128,3819,599,0,2,2494,1028000,829,0,0,120
1276,59000,374,1,1,408,2000,1422,0,0,5106
1276,59000,374,1,2,2552,118000,748,0,0,1282
1276,59000,374,1,1,1276,59000,374,0,0,1854
1276,59000,374,1,0,0,0,0,0,0,1309
1276,59000,374,1,8,7208,224179,10955,0,0,1052
1276,59000,374,1,13,9440,930588,6404,0,0,1127
1276,59000,374,1,3,1875,60893,1765,0,0,1259
1276,59000,374,1,0,0,0,0,0,0,1221
1276,59000,374,1,0,0,0,0,0,0,1322
1276,59000,374,1,1,175,5495,140,0,0,1158
1276,59000,374,1,0,0,0,0,0,0,1080
1276,59000,374,1,0,0,0,0,0,0,1397
1276,59000,374,1,6,2357,72430,1859,0,0,1071
1276,59000,374,1,0,0,0,0,0,0,1326
1276,59000,374,1,0,0,0,0,0,0,1000
1276,59000,374,1,0,0,0,0,0,0,1333
1276,59000,374,1,8,8379,207895,2358,21,0,1186
1276,59000,374,1,0,0,0,0,0,0,1190
1276,59000,374,1,2,1755,89800,1207,0,0,1125
1276,59000,374,1,1,1276,59000,374,0,0,1475
1276,59000,374,1,15,17056,548595,6405,0,0,1245
1276,59000,374,1,8,2862,18348,3120,0,0,1162
1276,59000,374,1,6,930,12155,594,0,0,1375
1276,59000,374,1,2,760,11807,2086,0,0,1110
1276,59000,374,1,9,7065,211705,5773,0,0,1381
1276,59000,374,1,2,2123,78900,683,0,0,1221
1276,59000,374,1,14,11876,593711,5649,0,0,963
1578,1287,657,0,0,0,0,0,0,0,75
1578,1287,657,0,3,1021,120875,249,1,0,236
1578,1287,657,0,2,1347,227,529,3,0,251
1578,1287,657,0,1,7,10400,1565,2,0,525
1578,1287,657,0,0,0,0,0,0,0,675
1578,1287,657,0,1,54,1501,551,1,0,221
1578,1287,657,0,2,1831,1571,1173,1,0,91
1578,1287,657,0,1,0,164,236,1,0,170
1578,1287,657,0,0,0,0,0,1,0,384
1578,1287,657,0,1,350,22600,162,0,0,112
1578,1287,657,0,2,1922,2085,1916,0,0,54
1578,1287,657,0,0,0,0,0,0,0,66
1578,1287,657,1,0,0,0,0,0,0,119
1578,1287,657,0,0,0,0,0,0,0,110
1578,1287,657,1,0,0,0,0,0,0,50
1578,1287,657,0,0,0,0,0,0,0,80
1578,1287,657,0,0,0,0,0,0,0,71
1578,1287,657,0,0,0,0,0,0,0,47
1578,1287,657,0,1,1101,1283,284,0,0,83
1578,1287,657,0,0,0,0,0,0,0,51
1578,1287,657,0,2,2072,449,501,0,0,84
1578,1287,657,0,2,1254,3511,1007,0,0,101
1578,1287,657,0,0,0,0,0,2,0,51
1578,1287,657,0,1,184,224,267,0,0,35
1578,1287,657,0,0,0,0,0,0,0,135
681,4063,1321,1,0,0,0,0,0,0,117
681,4063,1321,1,1,1413,4132,854,2,0,135
681,4063,1321,1,0,0,0,0,1,0,79
681,4063,1321,1,0,0,0,0,1,0,108
681,4063,1321,1,2,673,107675,1523,1,0,454
681,4063,1321,0,9,13087,24247545,9205,2,0,215
681,4063,1321,0,11,14220,7252914,13193,2,0,175
681,4063,1321,0,12,19413,15353089,14489,4,0,165
681,4063,1321,1,3,211,1101,896,1,0,633
681,4063,1321,1,4,16012,1493500,3591,2,0,168
681,4063,1321,0,5,2042,516600,2331,2,0,964
681,4063,1321,1,0,0,0,0,0,0,158
681,4063,1321,1,2,4822,18300000,4882,5,0,198
681,4063,1321,1,1,373,26900,81,2,0,112
681,4063,1321,1,0,0,0,0,3,0,180
681,4063,1321,1,0,0,0,0,2,0,96
681,4063,1321,1,0,0,0,0,0,0,161
681,4063,1321,1,2,1160,4646,2319,1,0,187
681,4063,1321,1,12,17623,1702185,8935,5,0,174
681,4063,1321,1,15,16605,1340719,11542,6,0,162
681,4063,1321,1,11,13832,869671,10534,6,0,248
681,4063,1321,0,0,0,0,0,1,0,336
681,4063,1321,1,15,19002,18612044,12422,7,0,471
681,4063,1321,0,12,7252,160310,12169,0,0,233
681,4063,1321,1,5,5210,105665,6257,1,0,144
681,4063,1321,1,3,5303,169500,5740,1,0,127
1022,3429,454,1,4,1767,4665,1094,0,0,43
1022,3429,454,1,0,0,0,0,30,0,182
1022,3429,454,1,3,2124,6949,1207,30,0,174
1022,3429,454,1,3,1771,6187,1479,29,0,214
1022,3429,454,1,1,1419,1762,151,30,0,124
1022,3429,454,1,3,337,9053,3659,30,0,165
1022,3429,454,1,11,7810,54517,5537,30,0,170
1022,3429,454,1,0,0,0,0,30,0,204
1022,3429,454,1,4,2430,23093,4916,30,0,185
1022,3429,454,1,1,94,16700,1932,30,0,201
1022,3429,454,1,7,11613,20288,4182,30,0,153
1022,3429,454,1,3,602,9081,3148,0,0,146
1022,3429,454,1,0,0,0,0,0,0,114
1022,3429,454,1,7,4437,26888,4481,0,0,190
1022,3429,454,1,1,391,967,415,0,0,409
1022,3429,454,1,0,0,0,0,0,0,115
1022,3429,454,1,5,3194,15398,3597,0,0,180
1022,3429,454,1,1,78,564,718,0,0,224
1022,3429,454,1,1,67,14600,679,0,0,191
1022,3429,454,1,7,7527,12103,3652,1,0,268
1022,3429,454,1,3,422,9464,1217,30,0,297
1022,3429,454,1,4,1269,27750,3133,0,0,233
1022,3429,454,1,3,1193,11224,1010,0,0,200
1022,3429,454,1,2,430,2726,662,30,0,196
1022,3429,454,1,5,3294,42297,2844,30,0,175
1022,3429,454,1,12,5558,39533,8955,30,0,263
1022,3429,454,1,3,721,4695,1172,30,0,278
409,10500,782,1,2,877,24365,876,0,0,848
409,10500,782,1,0,0,0,0,0,0,541
409,10500,782,1,3,1445,5010,3105,0,0,677
409,10500,782,1,11,3500,1044496,13370,0,0,880
409,10500,782,1,0,0,0,0,0,0,714
409,10500,782,1,3,1033,14656,3341,1,0,843
409,10500,782,1,1,679,1000000,228,0,0,861
409,10500,782,1,1,846,65000,520,0,0,448
409,10500,782,1,0,0,0,0,0,0,425
409,10500,782,1,0,0,0,0,0,0,435
409,10500,782,1,0,0,0,0,0,0,494
409,10500,782,1,0,0,0,0,0,0,313
409,10500,782,1,0,0,0,0,0,0,428
409,10500,782,1,2,258,491,579,0,0,614
409,10500,782,1,0,0,0,0,0,0,537
409,10500,782,1,1,409,10500,782,0,0,637
409,10500,782,1,0,0,0,0,0,0,318
409,10500,782,1,0,0,0,0,0,0,472
409,10500,782,1,0,0,0,0,1,0,307
409,10500,782,1,5,776,5232,4384,0,0,382
409,10500,782,1,1,103,1139,849,0,0,561
409,10500,782,1,0,0,0,0,0,0,275
409,10500,782,1,0,0,0,0,0,0,364
409,10500,782,1,0,0,0,0,0,0,464
175,1270,853,1,1,3716,857000,4100,0,0,230
175,1270,853,1,4,3997,870040,5097,0,0,685
175,1270,853,1,1,3716,857000,4100,0,0,249
175,1270,853,1,9,7467,916026,11757,0,0,209
175,1270,853,1,15,2250,16110,9861,0,0,238
175,1270,853,1,2,3997,869500,4543,0,0,216
175,1270,853,1,1,3716,857000,4100,0,0,222
175,1270,853,1,3,3728,858608,5362,0,0,231
175,1270,853,0,2,4001,857921,5614,0,0,206
175,1270,853,1,6,4659,862580,9859,0,0,228
175,1270,853,1,5,4029,860833,6771,0,0,229
175,1270,853,1,8,5099,881475,11633,0,0,244
175,1270,853,1,5,4062,860886,6132,0,0,226
175,1270,853,1,7,4133,862134,7247,0,0,239
175,1270,853,1,11,2960,53654,7518,3,0,256
175,1270,853,1,3,7619,235036400,1105,4,0,204
175,1270,853,1,13,2466,164252,13036,4,0,264
175,1270,853,1,4,3894,859743,6258,0,0,225
175,1270,853,1,2,3764,857666,4593,0,0,225
175,1270,853,1,10,5280,900910,11001,0,0,206
175,1270,853,1,8,4426,889008,8406,0,0,219
175,1270,853,1,5,4368,886990,7308,0,0,221
175,1270,853,1,6,36,3897,3506,0,0,251
175,1270,853,1,13,2333,29875,7555,0,0,256
175,1270,853,1,7,5780,918564,8560,0,0,225
175,1270,853,1,5,529,17003,3062,0,0,179
175,1270,853,1,11,8019,913685,12700,1,0,183
116,7204,897,1,15,5305,106823,8722,12,0,351
116,7204,897,1,16,6952,344728,15116,29,0,308
116,7204,897,1,13,4435,134113,12828,29,0,338
116,7204,897,1,8,4038,86409,7135,29,0,932
116,7204,897,1,14,7043,1529348,11793,29,0,365
116,7204,897,1,6,2267,69768,5115,29,0,576
116,7204,897,1,15,5127,140438,14848,29,0,736
116,7204,897,1,10,2523,92882,7554,29,0,723
116,7204,897,1,14,9187,3237379,9252,29,0,840
116,7204,897,1,16,7876,93309,9372,29,0,667
116,7204,897,1,15,5411,123007,16458,29,0,732
116,7204,897,1,13,7484,202868,7746,30,0,492
116,7204,897,1,16,2429,101700,9696,29,0,696
116,7204,897,1,14,3820,165581,7832,29,0,430
116,7204,897,1,10,2483,109958,9581,29,0,369
116,7204,897,0,8,2453,75054,5251,29,0,333
116,7204,897,1,9,3597,85860,6651,29,0,358
116,7204,897,1,20,9195,399719,13543,29,0,415
116,7204,897,1,8,1530,56930,5715,29,0,464
116,7204,897,1,7,4209,65129,4610,29,0,344
116,7204,897,1,8,4019,96734,8481,29,0,389
116,7204,897,1,12,6026,396478,7567,29,0,422
116,7204,897,1,12,7879,364509,7058,29,0,390
116,7204,897,1,16,7744,503924,11428,29,0,406
116,7204,897,1,12,5107,993489,11125,29,0,338
116,7204,897,1,13,4938,132929,8642,29,0,373
116,7204,897,1,10,2886,101552,8909,29,0,434
1140,31700,948,0,11,7078,253190,6769,5,0,1019
1140,31700,948,0,11,7186,364336,7992,3,0,814
1140,31700,948,0,5,10121,68714,5357,3,0,573
1140,31700,948,0,7,5569,6098316,4030,3,0,1357
1140,31700,948,0,12,5348,127260,12431,4,0,1146
1140,31700,948,0,3,1203,30141,1876,5,0,1000
1140,31700,948,0,8,4860,166312,6867,3,0,1100
1140,31700,948,0,3,7175,1300425,5606,5,0,832
1140,31700,948,0,0,0,0,0,3,0,974
1140,31700,948,0,3,289,934,1343,3,0,748
1140,31700,948,0,9,5892,125986,4215,3,0,952
1140,31700,948,0,1,314,7397,390,4,0,606
1140,31700,948,0,0,0,0,0,4,0,989
1140,31700,948,0,8,4172,107566,4625,4,0,1016
1140,31700,948,0,7,3252,92776,3465,3,0,870
1140,31700,948,0,2,1698,32890,1433,3,0,445
1140,31700,948,0,7,8553,329379,4049,3,0,707
1140,31700,948,0,12,8288,217577,7842,3,0,1230
1140,31700,948,0,1,57,5245,224,3,0,745
1140,31700,948,0,4,10980,1588604,6291,4,0,943
1140,31700,948,0,3,935,1037,886,3,0,953
1140,31700,948,0,3,1333,98671,4469,5,0,505
1140,31700,948,0,7,9148,2912029,9039,2,0,689
1140,31700,948,0,2,549,666,1215,3,0,697
1140,31700,948,0,9,8893,353748,5233,3,0,1109
1140,31700,948,0,1,170,1667,197,3,0,774
1140,31700,948,0,6,3878,20342,6115,3,0,874
1690,4421,2752,0,0,0,0,0,0,0,49
1690,4421,2752,0,0,0,0,0,0,0,87
1690,4421,2752,0,1,775,633,913,0,0,67
1690,4421,2752,0,0,0,0,0,0,0,135
1690,4421,2752,0,0,0,0,0,0,0,247
1690,4421,2752,0,0,0,0,0,0,0,123
1690,4421,2752,0,0,0,0,0,0,0,111
1690,4421,2752,0,5,4126,9711,6624,0,0,175
1690,4421,2752,0,0,0,0,0,0,0,108
1690,4421,2752,0,4,3080,19481,3363,0,0,150
1690,4421,2752,0,0,0,0,0,0,0,86
1690,4421,2752,0,0,0,0,0,0,0,350
1690,4421,2752,0,0,0,0,0,0,0,181
2229,29700,1415,0,0,0,0,0,0,0,149
2229,29700,1415,0,1,7011,1300000,5235,0,0,114
2229,29700,1415,0,1,7011,1300000,5235,1,0,263
2229,29700,1415,0,0,0,0,0,1,0,307
2229,29700,1415,0,0,0,0,0,2,0,248
2229,29700,1415,0,1,53,362,399,1,0,515
2229,29700,1415,0,5,13770,1389300,9818,0,0,380
2229,29700,1415,0,0,0,0,0,0,0,193
2229,29700,1415,0,3,10701,1330203,7049,1,0,334
2229,29700,1415,0,2,7062,1300041,5275,0,0,388
2229,29700,1415,0,2,9240,1329700,6650,0,0,243
2229,29700,1415,0,0,0,0,0,0,0,257
2229,29700,1415,0,4,9268,1330464,7064,2,0,406
2229,29700,1415,0,2,9240,1329700,6650,2,0,732
2229,29700,1415,0,1,7011,1300000,5235,2,0,247
2229,29700,1415,0,2,9240,1329700,6650,3,0,276
2229,29700,1415,0,2,9240,1329700,6650,2,0,618
2229,29700,1415,0,4,14466,1393700,11860,0,0,376
2229,29700,1415,0,1,2229,29700,1415,0,0,164
2229,29700,1415,0,1,2229,29700,1415,2,0,295
2229,29700,1415,0,1,2229,29700,1415,2,0,376
2229,29700,1415,0,1,2229,29700,1415,2,0,536
2229,29700,1415,0,2,9240,1329700,6650,1,0,295
2229,29700,1415,0,2,9240,1329700,6650,4,0,348
2229,29700,1415,0,3,9340,1330762,6746,0,0,328
2229,29700,1415,0,0,0,0,0,2,0,333
2229,29700,1415,0,4,13734,1515000,7812,3,0,200
976,55400,334,0,9,6895,148273,4456,1,0,473
976,55400,334,0,16,21963,1001871,9526,1,0,885
976,55400,334,1,10,8454,278809,3888,1,0,1028
976,55400,334,0,1,1666,3178,705,0,0,2573
976,55400,334,0,15,14301,448572,6186,0,0,497
976,55400,334,1,5,3121,3039,3911,1,0,918
976,55400,334,1,13,12613,488778,4845,0,0,1057
976,55400,334,0,8,8742,180044,3020,4,0,124
976,55400,334,0,2,69,4022,490,0,0,639
976,55400,334,1,5,4687,139377,2644,2,0,664
976,55400,334,1,1,1074,10400,805,3,0,381
976,55400,334,0,13,13397,514220,10150,2,0,560
976,55400,334,0,6,3679,187983,11606,2,0,521
976,55400,334,0,15,11861,791450,4327,2,0,428
976,55400,334,0,8,8127,148793,3411,2,0,510
976,55400,334,1,11,11016,326216,9259,2,0,411
976,55400,334,1,6,4277,329285,3421,3,0,732
976,55400,334,0,0,0,0,0,1,0,693
976,55400,334,0,5,5475,522491,2058,2,0,721
976,55400,334,1,0,0,0,0,1,0,905
976,55400,334,0,6,4039,72583,1550,1,0,489
976,55400,334,0,10,10353,192105,3587,1,0,929
976,55400,334,0,12,14647,165058,16705,0,0,1001
976,55400,334,0,11,5932,281585,12857,0,0,927
976,55400,334,0,9,5639,206472,14809,1,0,611
976,55400,334,0,0,0,0,0,1,0,825
1914,19200,834,1,10,10027,42865,8972,0,0,838
1914,19200,834,1,3,4643,39441,2864,0,0,746
1914,19200,834,1,1,827,9680,638,2,0,661
1914,19200,834,1,3,3788,30882,1238,0,0,833
1914,19200,834,1,2,5087,46800,3303,0,0,846
1914,19200,834,1,5,2932,32639,3314,0,0,1288
1914,19200,834,1,4,2590,19877,1891,3,0,1294
1914,19200,834,1,8,11282,230949,7043,2,0,1373
1914,19200,834,1,3,4730,39237,4098,0,0,848
1914,19200,834,1,3,3091,60435,1533,0,0,1009
1914,19200,834,1,0,0,0,0,0,0,826
1914,19200,834,1,1,409,380,368,0,0,759
1914,19200,834,1,2,1998,19567,1059,2,0,419
1914,19200,834,1,2,2410,19943,1749,2,0,886
1914,19200,834,1,5,6299,58658,3371,0,0,898
1914,19200,834,1,1,1624,2340,1554,1,0,599
1914,19200,834,1,2,2088,19506,4659,1,0,1603
1914,19200,834,1,6,3660,21107,3719,0,0,1155
1914,19200,834,1,1,377,11200,409,0,0,1038
1914,19200,834,1,0,0,0,0,0,0,807
1914,19200,834,1,11,5233,20237,5209,0,0,845
1914,19200,834,1,1,218,212,288,1,0,436
1914,19200,834,1,9,9783,83512,6083,2,0,1536
1914,19200,834,1,2,3564,20798,1607,0,0,710
1914,19200,834,1,0,0,0,0,1,0,430
1914,19200,834,1,0,0,0,0,0,0,883
1914,19200,834,1,2,12767,653200,2011,0,0,617
462,1732,166,1,2,354,22752,176,0,0,2096
462,1732,166,1,0,0,0,0,0,0,64
462,1732,166,1,1,591,804,203,0,0,58
462,1732,166,1,0,0,0,0,0,0,43
462,1732,166,1,0,0,0,0,0,0,53
462,1732,166,1,1,934,572,377,1,0,12
462,1732,166,1,0,0,0,0,0,0,40
462,1732,166,1,1,217,109,77,0,0,34
462,1732,166,1,0,0,0,0,1,0,25
462,1732,166,1,0,0,0,0,2,0,17
462,1732,166,1,0,0,0,0,0,0,98
462,1732,166,1,0,0,0,0,0,0,54
462,1732,166,1,0,0,0,0,0,0,50
462,1732,166,1,0,0,0,0,0,0,88
462,1732,166,1,0,0,0,0,0,0,19
462,1732,166,0,0,0,0,0,0,0,63
462,1732,166,1,0,0,0,0,1,0,16
462,1732,166,1,0,0,0,0,0,0,16
462,1732,166,1,0,0,0,0,0,0,13
462,1732,166,1,0,0,0,0,0,0,122
462,1732,166,1,0,0,0,0,0,0,29
462,1732,166,1,0,0,0,0,1,0,32
462,1732,166,1,0,0,0,0,1,0,64
462,1732,166,1,0,0,0,0,1,0,32
462,1732,166,1,0,0,0,0,0,0,32
1373,33200,103,1,0,0,0,0,10,0,92
1373,33200,103,0,3,532,125568,1608,8,0,145
1373,33200,103,1,1,508,19500,2230,11,0,179
1373,33200,103,1,0,0,0,0,10,0,239
1373,33200,103,1,1,113,1651,410,7,0,280
1373,33200,103,1,3,5249,200238,827,8,0,338
1373,33200,103,1,0,0,0,0,7,0,207
1373,33200,103,1,0,0,0,0,8,0,673
1373,33200,103,1,2,12,81,160,6,0,331
1373,33200,103,1,1,492,914,1008,14,0,371
1373,33200,103,1,0,0,0,0,4,0,248
1373,33200,103,1,0,0,0,0,6,0,277
1373,33200,103,0,0,0,0,0,5,0,188
1373,33200,103,1,4,3082,7339,3628,9,0,184
1373,33200,103,1,0,0,0,0,6,0,281
1373,33200,103,1,0,0,0,0,5,0,235
1373,33200,103,1,0,0,0,0,5,0,357
1373,33200,103,1,2,2614,800,502,15,0,374
1373,33200,103,1,0,0,0,0,4,0,398
1373,33200,103,1,2,410,174600,1050,3,0,314
