user	postsNum	followersNum	followingNum	hasLocation	AtUserNum	AtUserPostsNum	AtUserFollowerNum	AtUserFollowingNum	hashTagNum	hashTagPostsNum	likeNum
folksouls	1,778	209k	4,504	1	11				27	479,630;10,701,286;6,673,768;3,612,229;15,576,139;1,299,129;6,576,533;18,280,969;30,032;6,257,022;13,403,380;13,459;7,767,192;209,779;471,574;74,521;258,086;660,922;488,727;105,932;158,112;94,253;688,590;8,414,818;86,236;16,176;	7,000
folksouls	1,778	209k	4,504	0	17				27	479,630;73;10,701,303;6,673,775;3,612,227;15,576,147;1,299,130;6,576,537;18,280,993;30,032;6,257,035;13,403,390;13,459;7,767,203;209,779;471,574;74,521;258,086;660,924;488,728;105,932;158,112;94,253;688,589;8,414,822;86,236;16,176;	7,697
folksouls	1,778	209k	4,504	0	20				27	479,631;10,701,312;6,673,777;3,612,230;15,576,157;1,299,130;6,576,544;18,281,014;30,033;6,257,037;13,403,402;13,459;7,767,205;209,780;471,577;74,523;258,084;660,926;488,727;105,932;158,111;94,253;688,591;8,414,826;86,236;16,176;	11,064
folksouls	1,778	209k	4,504	1	17				27	479,631;30;10,701,331;6,673,781;3,612,242;15,576,167;1,299,131;6,576,550;18,281,047;30,033;6,257,044;13,403,433;13,459;7,767,213;209,780;471,578;74,523;258,086;660,926;488,727;105,934;158,111;94,256;688,591;8,414,834;86,237;16,176;	9,912
folksouls	1,778	209k	4,504	0	12				27	479,626;8;10,701,337;6,673,791;3,612,254;15,576,177;1,299,132;6,576,553;18,281,065;30,032;6,257,049;13,403,447;13,459;7,767,220;209,782;471,579;74,523;258,086;660,924;488,728;105,934;158,111;94,256;688,592;8,414,834;86,236;16,176;	10,625
folksouls	1,778	209k	4,504	1	11				27	479,626;10,701,338;6,673,804;3,612,255;15,576,183;1,299,133;6,576,551;18,281,079;30,032;6,257,050;13,403,453;13,460;7,767,219;209,782;471,579;74,523;258,087;660,924;488,730;105,934;158,111;94,256;688,592;8,414,834;86,237;16,176;	13,102
folksouls	1,778	209k	4,504	1	13				27	479,628;3;10,701,351;6,673,807;3,612,250;15,576,188;1,299,132;6,576,559;18,281,104;30,032;6,257,055;13,403,464;13,460;7,767,220;209,782;471,580;74,524;258,087;660,926;488,731;105,934;158,111;94,256;688,592;8,414,838;86,236;16,176;	10,055
folksouls	1,778	209k	4,504	1	17				27	479,629;10,701,355;6,673,811;3,612,248;15,576,202;1,299,136;6,576,559;18,281,121;30,032;6,257,048;13,403,463;13,461;7,767,229;209,782;471,580;74,524;258,087;660,928;488,730;105,934;158,111;94,255;688,592;8,414,838;86,236;16,176;	7,139
klaraslife	1,077	107k	358	1	1				25	8,242,669;317,475;3,000,194;9,672,736;24,270,646;1,586,641;1,742,253;776,129;7,969;2,043,541;10,875,561;278,591,455;91,731,145;21,259,215;22,911,500;433,490;1,841,077;139,583;221;1,619,808;19,928,466;7,969;1,841,078;9,435,061;	1,191
klaraslife	1,077	107k	358	1	10				24	504,243;73,604,817;379,238;99,281;3,000,196;9,672,743;24,270,662;1,586,641;1,742,252;7,969;2,043,543;278,591,529;91,731,215;21,259,237;22,911,524;433,490;1,841,078;139,585;221;443;	3,245
